page_ark,catalog_no,section,name,vintage,perprice,caseprice,bottle_type,type,wine_type,color,country,xy
d79w2m-004,204,A Library of Rare Old Clarets,CHATEAU MARGAUX (Margaux),1953,19.95,215.45,Standard,wine,Still,Red,France,"{309,-4466}"
d79w2m-004,310,A Library of Rare Old Clarets,CHATEAU HAUT BRION (Graves),1953,21.5,232.5,Standard,wine,Still,Red,France,"{305,-4527}"
d79w2m-004,5061,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1929,19.75,214,Standard,wine,Still,Red,France,"{2093,-4541}"
d79w2m-004,5064,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1928,19.75,214.99,Standard,wine,Still,Red,France,"{2093,-4666}"
d79w2m-004,5068,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1926,11.95,129,Standard,wine,Still,Red,France,"{2093,-4787}"
d79w2m-004,826,A Library of Rare Old Clarets,CHATEAU DUHART-MILON (Pauillac),1952,3.99,43.1,Standard,wine,Still,Red,France,"{305,-4804}"
d79w2m-004,179,A Library of Rare Old Clarets,"CHATEAU LA MISSION HAUT BRION
 (Graves)",1952,12.25,132.3,Standard,wine,Still,Red,France,"{305,-4868}"
d79w2m-004,5071,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1924,11.95,129,Standard,wine,Still,Red,France,"{2093,-4909}"
d79w2m-004,736,A Library of Rare Old Clarets,CHATEAU LATOUR (Pauillac),1952,14.5,156,Standard,wine,Still,Red,France,"{305,-4990}"
d79w2m-004,5072,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1923,11.95,129.99,Standard,wine,Still,Red,France,"{2093,-5034}"
d79w2m-004,163,A Library of Rare Old Clarets,CHATEAU MARGAUX (Margaux),1952,14.5,156,Standard,wine,Still,Red,France,"{305,-5054}"
d79w2m-004,392,A Library of Rare Old Clarets,CHATEAU HAUT BRION (Graves),1952,14.5,156,Standard,wine,Still,Red,France,"{309,-5115}"
d79w2m-004,5059,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1934,16.5,172,Standard,wine,Still,Red,France,"{2093,-5159}"
d79w2m-004,5048,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1952,5.99,64.7,Standard,wine,Still,Red,France,"{281,-5172}"
d79w2m-008,600,Original Abfullung,"HATTENHEIMER NUSSBRUNNEN RIESLING CABINET BEERENAUSELSE, Langwerth von Simmern",1964,18,,Standard,wine,Still,,Germany,"{279,-1795}"
d79w2m-008,600,Original Abfullung,"HATTENHEIMER NUSSBRUNNEN RIESLING CABINET BEERENAUSELSE, Langwerth von Simmern",1964,18,,Standard,wine,Still,,Germany,"{425,-1812}"
d79w2m-008,642,Original Abfullung,"WEHLENER SONNENUHR BEERENAUSLESE, Job. 105. Pruem",1959,37.5,,Standard,wine,Still,,Germany,"{428,-2415}"
d79w2m-008,651,Original Abfullung,"MAXIMIN GRUNHAUSER HERRENBERG TROCKENBEERENAUSLESE, G. von Schubert",1959,40,,Standard,wine,Still,,Germany,"{432,-2717}"
d79w2m-008,645,Original Abfullung,"HOCHHEIMER DOMDECHANEY CABINET TROCKENBEERENAUSLESE, Staatsweinguter",1959,42.75,,Standard,wine,Still,,Germany,"{432,-3209}"
d79w2m-008,687,Original Abfullung,"STEINBERGER CABINET TROCKENBEERENAUSLESE, Staatsweinguter . . z . :",1333,50,,Standard,wine,Still,,Germany,"{384,-3724}"
d79w2m-008,608,Original Abfullung,"RAUENTHALER GEHRN CABINET TROCKENBEERENAUSLESE, Staatsweinguter ........................................

nssm‘ Preis der npnfgnhnn-T.nndwirtsnhaftsgesellschaft",1953,60,,Standard,wine,Still,,Germany,"{509,-3931}"
d79w2m-008,579,Original Abfullung,"WEHLENER SONNENUHR TROCKENBEERENAUSLESE, Joh",1959,90,,Standard,wine,Still,,Germany,"{391,-4446}"
d79w2m-008,625,"Original

Abfullung","MARCOBRUNNER RIESLING CABINET EDELBEERENAUSLESE, Langwerth von Simmern",1964,22.5,,Standard,wine,Still,,Germany,"{425,-1988}"
d79w2m-008,678,"Original

Abfullung","STEINBERGER RIESLING CABINET BEERENAUSLESE, Staatsweinguter",1959,27.75,,Standard,wine,Still,,Germany,"{428,-2164}"
d79w2m-008,655,"Original

Abfullung","FORSTER IESUITENGARTEN TROCKENBEERENAUSLESE, 'Dr. von Bassermann-Iordan",1964,40,,Standard,wine,Still,,Germany,"{432,-2958}"
d79w2m-008,647,"Original

Abfullung","GRAACHER HIMMELREICH TROCKENBEERENAUSLESE, Friedrich Wilheim Gymnasium",1959,45,,Standard,wine,Still,,Germany,"{435,-3449}"
d79w2m-008,675,"Original

Abfullung","WILTINGER KUPP TROCKENBEERENAUSLESE, Bischoeﬂiches Priesterseminar ...................................
Sta afgph rpnnrm'q",1959,60,,Standard,wine,Still,,Germany,"{391,-4192}"
d79w2m-009,584,The Great 1961 Clarets,"CARRUADES DE CHATEAU LAFITE

ROTHSCHILD (Pauillac)",1964,8.95,96.75,Standard,wine,Still,Red,France,"{2133,-2359}"
d79w2m-009,237,The Great 1961 Clarets,CHATEAU BELAIR (St. Emilion),1964,4.49,48.5,Standard,wine,Still,Red,France,"{341,-2396}"
d79w2m-009,568,The Great 1961 Clarets,"CHATEAU LA MISSION HAUT

BRION (Graves)",1964,9.49,102.5,Standard,wine,Still,Red,France,"{2129,-2664}"
d79w2m-009,-999,The Great 1961 Clarets,"CHATEAU BEYCHEVELLE (St. Julien), Mongeard Mugneret",1964,4.79,51.75,Standard,wine,Still,Red,France,"{321,-2744}"
d79w2m-009,609,The Great 1961 Clarets,CHATEAU AUSONE (St. Emilion),1964,10.95,118,Standard,wine,Still,Red,France,"{2126,-2925}"
d79w2m-009,434,The Great 1961 Clarets,"CHATEAU PRIEURE LICHINE
 (Margaux)",1964,4.49,48.5,Standard,wine,Still,Red,France,"{338,-3123}"
d79w2m-009,207,The Great 1961 Clarets,CHATEAU MARGAUX (Margaux),1964,13.5,145.8,Standard,wine,Still,Red,France,"{2122,-3163}"
d79w2m-009,595,The Great 1961 Clarets,"CHATEAU LYNCH BAGES
 (Pauillac)",1964,4.79,51.75,Standard,wine,Still,Red,France,"{338,-3448}"
d79w2m-009,158,The Great 1961 Clarets,CHATEAU HAUT BRION (Graves),1964,14.5,156.6,Standard,wine,Still,Red,France,"{2119,-3495}"
d79w2m-009,288,The Great 1961 Clarets,"CHATEAU BRANE CANTENAC
 (Margaux)",1964,5.09,55,Standard,wine,Still,Red,France,"{331,-3722}"
d79w2m-009,195,The Great 1961 Clarets,CHATEAU LATOUR (Pauillac),1964,17.5,189,Standard,wine,Still,Red,France,"{2116,-3846}"
d79w2m-009,630,The Great 1961 Clarets,"CHATEAU LEOVILLE LASCASES
 (St. Julien)",1964,5.49,59.3,Standard,wine,Still,Red,France,"{331,-4094}"
d79w2m-009,218,The Great 1961 Clarets,"CHATEAU MOUTON

ROTHSCHILD (Pauillac)",1964,17.5,189,Standard,wine,Still,Red,France,"{2119,-4161}"
d79w2m-009,804,The Great 1961 Clarets,CHATEAU CANON (St. Emilion),1964,5.49,59.39,Standard,wine,Still,Red,France,"{327,-4466}"
d79w2m-009,144,The Great 1961 Clarets,"CHATEAU CHEVAL BLANC
 (St. Emilion)",1964,18,194.4,Standard,wine,Still,Red,France,"{2116,-4606}"
d79w2m-009,615,The Great 1961 Clarets,"CHATEAU BEYCHEVELLE
 (St. Julien)",1964,5.99,64.7,Standard,wine,Still,Red,France,"{327,-4673}"
d79w2m-009,203,The Great 1961 Clarets,"CHATEAU LAFITE ROTHSCHILD
 (Pauillac)",1964,23.5,253.8,Standard,wine,Still,Red,France,"{2116,-4814}"
d79w2m-009,144,The Great 1961 Clarets,"CHATEAU CALON SEGUR
 (St. Estephe)",1964,5.99,64.7,Standard,wine,Still,Red,France,"{324,-4998}"
d79w2m-013,842,Red Bordeaux,"CHATEAU HANTEILLAN
 (Haut Medoc)",1964,1.99,21.5,Standard,wine,Still,Red,France,"{325,-1482}"
d79w2m-013,130,Red Bordeaux,"CHATEAU COS D’ESTOURNEL
 (St. Estephe)",1964,4.29,46.35,Standard,wine,Still,Red,France,"{2078,-1725}"
d79w2m-013,430,Red Bordeaux,"CHATEAU CALON SEGUR
 (St. Estephe)",1964,4.29,46.35,Standard,wine,Still,Red,France,"{2078,-1970}"
d79w2m-013,311,Red Bordeaux,CHATEAU POTENSAC (Medoc),1964,1.99,21.5,Standard,wine,Still,Red,France,"{325,-1974}"
d79w2m-013,848,Red Bordeaux,"CHATEAU COUTELIN MERVILLE
 (St. Estephe)",1964,2.29,24.75,Standard,wine,Still,Red,France,"{328,-2101}"
d79w2m-013,190,Red Bordeaux,CHATEAU LASCOMBES (Margaux),1964,4.49,48.5,Standard,wine,Still,Red,France,"{2078,-2212}"
d79w2m-013,359,Red Bordeaux,"CHATEAU PICQUE-CAILLOU
 (Graves)",1964,2.79,30.15,Standard,wine,Still,Red,France,"{332,-2296}"
d79w2m-013,167,Red Bordeaux,"CHATEAU BEYCHEVELLE (St. Julien), Mongeard Mugneret",1964,4.79,51.75,Standard,wine,Still,Red,France,"{2031,-2371}"
d79w2m-013,-999,Red Bordeaux,"CHATEAU BEYCHEVELLE (St. Julien), Mongeard Mugneret",1964,4.79,51.75,Standard,wine,Still,Red,France,"{335,-2579}"
d79w2m-013,241,Red Bordeaux,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1964,4.59,49.55,Standard,wine,Still,Red,France,"{2081,-2589}"
d79w2m-013,334,Red Bordeaux,CHATEAU DASSAULT (St. Emilion),1964,2.99,32.3,Standard,wine,Still,Red,France,"{335,-2784}"
d79w2m-013,386,Red Bordeaux,CHATEAU PALMER (Medoc),1964,4.99,53.9,Standard,wine,Still,Red,France,"{2081,-2831}"
d79w2m-013,662,Red Bordeaux,"CHATEAU LA TOUR HAUT BRION
 (Graves)",1964,5.99,64.7,Standard,wine,Still,Red,France,"{2084,-3016}"
d79w2m-013,159,Red Bordeaux,CHATEAU MEYNEY (St. Estephe),1964,3.03,33.27,Standard,wine,Still,Red,France,"{332,-3148}"
d79w2m-013,814,Red Bordeaux,"CHATEAU LA MISSION HAUT BRION
 (Graves)",1964,6.95,75.05,Standard,wine,Still,Red,France,"{2084,-3265}"
d79w2m-013,381,Red Bordeaux,CHATEAU BOUSCAUT (Graves),1964,3.25,35.1,Standard,wine,Still,Red,France,"{332,-3329}"
d79w2m-013,712,Red Bordeaux,CHATEAU ROUGET (Pomerol),1964,3.45,37.5,Standard,wine,Still,Red,France,"{335,-3662}"
d79w2m-013,818,Red Bordeaux,"CARRUADES DE CHATEAU LAFITE

ROTHSCHILD (Pauillac)",1964,5.99,75.5,Standard,wine,Still,Red,France,"{2084,-3662}"
d79w2m-013,208,Red Bordeaux,CHATEAU GISCOURS (Margaux),1964,3.49,37.7,Standard,wine,Still,Red,France,"{338,-3841}"
d79w2m-013,128,Red Bordeaux,CHATEAU MARGAUX (Margaux),1964,8.99,97,Standard,wine,Still,Red,France,"{2084,-3905}"
d79w2m-013,191,Red Bordeaux,CHATEAU FERRIERE (Margaux),1964,3.49,37.7,Standard,wine,Still,Red,France,"{335,-3969}"
d79w2m-013,344,Red Bordeaux,"CHATEAU CHEVAL BLANC
 (St. Emilion)",1964,9.75,105.3,Standard,wine,Still,Red,France,"{2084,-4083}"
d79w2m-013,300,Red Bordeaux,CHATEAU LYNCH BAGES (Pauillac),1964,3.69,39.85,Standard,wine,Still,Red,France,"{321,-4201}"
d79w2m-013,149,Red Bordeaux,CHATEAU LATOUR (Pauillac),1964,9.75,105.3,Standard,wine,Still,Red,France,"{2084,-4278}"
d79w2m-013,122,Red Bordeaux,CHATEAU GLORIA (St. Iulien),1964,3.69,39.85,Standard,wine,Still,Red,France,"{318,-4372}"
d79w2m-013,723,Red Bordeaux,CHATEAU HAUT BRION (Graves),1964,9.75,105.3,Standard,wine,Still,Red,France,"{2088,-4450}"
d79w2m-013,-999,Red Bordeaux,"CHATEAU BEYCHEVELLE (St. Julien), Mongeard Mugneret",1964,4.79,51.75,Standard,wine,Still,Red,France,"{301,-4561}"
d79w2m-013,150,Red Bordeaux,"CHATEAU MOUTON ROTHSCHILD
 (Pauillac)",1964,9.75,105.3,Standard,wine,Still,Red,France,"{2088,-4729}"
d79w2m-013,100,Red Bordeaux,CHATEAU L’ANGELUS (St. Emilion),1964,3.79,40.95,Standard,wine,Still,Red,France,"{342,-4766}"
d79w2m-013,133,Red Bordeaux,CHATEAU MONTROSE (St. Estephe),1964,3.99,43.1,Standard,wine,Still,Red,France,"{342,-4897}"
d79w2m-013,866,Red Bordeaux,CHATEAU PETRUS (Pomerol),1964,9.95,107.45,Standard,wine,Still,Red,France,"{2091,-4921}"
d79w2m-013,899,Red Bordeaux,"CHATEAU LAFITE ROTHSCHILD
 (Pauillac)",1964,10.95,120,Standard,wine,Still,Red,France,"{2091,-5055}"
d79w2m-014,2,Champagne for the Holidays,St. Michel Brut,0,2.79,30.15,Standard,wine,Sparkling,White,United States of America,"{2046,-1772}"
d79w2m-014,110,Champagne for the Holidays,Pierre Cartier Brut Rose,0,5.29,57.13,Standard,wine,Sparkling,Rosé,France,"{266,-1968}"
d79w2m-014,28,Champagne for the Holidays,Mesnil Blanc de Blancs,1961,5.99,68.5,Standard,wine,Sparkling,White,,"{246,-2264}"
